V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,Class
-1.05213653240866,-0.659092327928777,1.31826258363232,-0.815455812730896,-0.667846705821704,-1.42211556430398,1.22086134501182,-1.62639515598738,-2.06083790207876,-0.982036640095266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
-0.645922387250582,-0.543495259352075,-0.161113528838883,-0.176881995812283,-0.0653995138167247,-1.2257359339899,1.03713298783313,-0.108860206875838,-0.846631470661645,-1.22404090356515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
-0.218328550242073,-0.276732793405838,0.914796371140176,-0.224895064753532,0.413014432775465,-0.827219615795543,1.36784403075477,-0.108860206875838,-1.38914923789057,-1.23823251160814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
-3.04757443844837,1.74176986558736,1.58724005862709,-0.176881995812283,-2.19168372089312,-1.10739641735113,-1.71879236984725,-1.9804866441134,0.212569884404348,-1.01415448987676,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1.25687018743728,0.452417946847211,-0.430091003833648,1.75324337562593,0.661080923601045,1.16280328292462,0.0449998590681897,1.35809024393198,0.729253472241418,0.0255675309568108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
-2.50239229626252,-1.2459697530105,2.66314995860615,-0.661813992118899,0.235824082185765,-1.09652197528162,-1.53506401266856,-3.75094408474354,-1.18247580275574,-1.1351566216117,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
-3.0689541302988,1.48389948183933,0.376841421150646,-0.551383933554026,0.820552239131775,-1.31784885504928,-1.42482699836135,-0.159444705179556,1.09093198372737,-1.10378569856931,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-3.28631433077812,-1.04145186245172,1.18377384613494,-0.263305519906532,0.182666977008855,-1.26859402920503,0.0817455305039281,-2.03107114241712,-1.28581252032315,-1.14934822965469,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0524808798633157,-1.29043016400154,0.645818896145411,0.212023862611834,0.164947941949885,-1.30121735541356,-0.579676555339363,-1.27230366786135,-0.226611165257161,-1.04328463270184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
-3.37183309817982,-1.31710641059616,0.107863946155881,-1.12754076084902,-0.774160916175524,-1.36454498864187,-0.359202526724933,-0.715874186520454,0.00589644926952024,-1.2651218742159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
-0.389366085045476,0.123410905513518,2.39417248361138,-0.863468881672146,-0.366623109819214,-1.15729091625829,0.449202244861312,0.498153772768778,-0.717460573702378,-0.534627523371623,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
-0.457068442571824,0.0967346589188944,1.99070627111923,-0.983501554025268,-0.703284775939644,-1.16496699301324,0.632930602040004,0.599322769376215,-0.717460573702378,-0.518942061850427,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
-2.37767742713504,1.25270534468592,1.4527513211297,0.480897048682829,2.98227451632611,-0.599496005398765,-2.56394281286924,-0.0582757085721198,1.91762572426668,-0.723599988365082,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-2.35629773528462,-0.499034848361035,1.04928510863756,1.30672183447231,1.63562785184439,-0.618686197286134,1.40458970219051,-0.918212179735326,-1.82833028755208,-0.790076468145389,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
-2.47388604046196,-0.26784071120763,1.99070627111923,0.408877445270956,1.61790881678542,-0.757495251938103,1.51482671649773,-0.867627681431608,-2.16417461964617,-1.00295058879019,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
-2.57365793576394,-0.383437779784332,1.18377384613494,-0.253702906118282,0.944585484544564,-0.69288827258396,1.47808104506199,-0.766458684824172,-1.87999864633578,-0.97456737270422,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
-0.457068442571824,-0.516819012757451,-0.161113528838883,0.144805566094086,0.483890573011345,-0.339788741856372,1.07387865926886,-0.108860206875838,-0.924134008837206,-0.826675878361514,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
-2.32779147948405,-0.187811971423759,-0.026624791341501,0.0871898833645868,1.6887849570213,-0.627641620166906,1.07387865926886,0.498153772768778,-0.639958035526817,-0.781860274015239,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
-2.8230876740189,1.35941033106442,0.645818896145411,-1.27157996767276,-0.809598986293464,-0.79011857814663,-1.75553804128299,0.0428932880353162,1.42677631582146,-0.897633918576449,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
-2.64492357526536,1.48389948183933,-0.699068478828413,-1.27157996767276,-0.809598986293464,-0.788839232020805,-0.579676555339363,0.346400277857624,0.806756010416979,-1.22404090356515,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
-2.6520501392155,1.39497865985725,-0.833557216325795,-1.27157996767276,-0.809598986293464,-1.00121068890769,-0.506185212467886,0.548738271072497,0.858424369200686,-1.24346099878187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
-2.13181097085515,-0.632416081334154,-0.430091003833648,0.668148017553701,2.11404179843658,-0.911016787037054,0.890150302090173,-0.108860206875838,-0.743294753094231,-0.421094659027727,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
-2.21376645628178,-0.312301122198669,1.04928510863756,0.260036931553084,1.72422302713924,-0.891826595149685,1.44133537362625,-0.361782698394428,-1.5958226730254,-0.465910263374002,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
-2.8729736216699,1.341626166668,1.72172879612447,-0.551383933554026,0.288981187362675,-0.933405344238985,-2.71092549861219,-0.513536193305582,1.76262064791556,-0.869997629229579,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
-0.382239521095335,1.80401444097481,-0.295602266336266,-1.12754076084902,-0.738722846057584,-0.504184719024832,-0.359202526724933,-0.260613701786992,0.264238243188055,-0.598863222934617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
-2.62354388341493,-0.347869450991501,1.72172879612447,-0.863468881672146,-0.207151794288485,-0.866879345696106,1.55157238793346,-0.968796678039044,-2.13834044025432,-0.534627523371623,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
-2.90860644142061,-0.979207287064262,1.31826258363232,-1.27157996767276,-0.809598986293464,-1.11315347491734,0.26547388768262,-2.18282463732828,-1.54415431424169,-0.810243490101213,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
-2.97987208092202,1.2260290980913,0.780307633642793,-0.753038823107273,-0.100837583934665,-1.39524929566166,-1.90252072702594,0.396984776161342,1.71095228913185,-0.914066306836749,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
-2.43825322071125,1.51946781063216,1.4527513211297,-0.983501554025268,-0.0831185488756946,-0.511221122716868,-2.26997744138333,-1.06996567464648,1.14260034251107,-0.946931083357351,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
-2.174570354556,1.19935285149667,1.31826258363232,-0.863468881672146,-0.721003810998614,-0.742143098428207,-2.45370579856202,0.19464678294647,1.96929408305039,-0.722106134886873,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-1.90376092445061,0.941482467748645,1.31826258363232,0.212023862611834,2.71648899044156,-0.75685557887519,-2.08624908420464,1.05458325410968,2.0726308006178,-0.813231197057631,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-2.61641731946479,-0.499034848361035,1.85621753362185,-1.12754076084902,-0.455218285114064,-1.2257359339899,1.47808104506199,-1.6769796542911,-2.47418477234842,-1.01041985618124,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
-2.8230876740189,-0.916962711676807,-1.23702342881794,-1.27157996767276,-0.809598986293464,-0.649390504305924,0.412456573425574,0.295815779553906,-0.0199377301223333,-1.0529946803102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
-2.3954938370104,1.51946781063216,1.31826258363232,0.749770234753824,0.572485748306195,-1.3453547967545,-2.12299475564037,-0.918212179735326,1.11676616311922,-0.270962384467707,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-2.50595557823759,-0.94363895827143,0.645818896145411,-1.27157996767276,-0.809598986293464,-1.26539566389047,0.48594791629705,-1.37347266446879,-1.18247580275574,-0.191041223383517,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
-1.72203354372199,-0.552387341550283,-1.37151216631532,-0.536980012871652,-0.402061179937154,-1.00249003503351,0.48594791629705,0.548738271072497,0.0317306286613737,-0.648160387715519,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-2.18526020048121,-0.98809936926247,0.376841421150646,-0.263305519906532,0.590204783365165,-0.8041913855307,0.375710901989835,-1.1205501729502,-0.924134008837206,-0.94020874270541,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
-1.97146328197696,-0.543495259352075,-0.430091003833648,0.605731027930077,-0.561532495467884,-0.889267902898036,0.963641644961649,-0.00769121026840179,-0.743294753094231,-0.750489350972847,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-1.64720462224551,-1.09480435564096,-0.430091003833648,-0.949892405766394,-0.596970565585824,-1.36454498864187,0.228728216246882,-0.361782698394428,-0.252445344649015,-0.247807655555465,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
-1.63651477632029,-1.3615668215872,-0.564579741331031,-1.12754076084902,-0.809598986293464,-1.24556579894019,-0.212219840981979,-0.159444705179556,0.238404063796202,-0.351630472291001,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.355359847744343,-1.11258852003738,-1.10253469132056,-0.949892405766394,-0.703284775939644,0.278135436916909,0.26547388768262,0.245231281250188,0.0575648080532272,-0.253036142729197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0845504176389539,0.256792138486637,-0.833557216325795,1.46996626887256,-1.50064135359329,-0.668580696193293,0.375710901989835,1.15575225071711,0.393409140147323,-0.323247256205027,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
-1.35501550028969,1.5639282216232,1.31826258363232,0.19761994192946,0.785114169013835,-0.968587362699161,-2.0495034127689,-1.06996567464648,0.9617610867681,-0.623511805325068,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1.16422485608544,1.47500739964112,1.04928510863756,0.730565007177325,1.12177583513426,1.3489481442321,-1.97601206989742,-0.5641206916093,1.24593706007849,-0.497281186416394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
-0.717188026752,-0.22338030021659,-0.699068478828413,-1.27157996767276,-0.809598986293464,-0.754296886623541,0.853404630654434,0.599322769376215,-0.278279524040868,-0.802774222710167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
-0.970181046982034,0.399065453657963,1.31826258363232,-0.949892405766394,-0.526094425349944,-0.599496005398765,-0.359202526724933,1.50984373884314,0.806756010416979,-0.391217589463544,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.920295099331041,-0.232272382414798,-0.833557216325795,0.144805566094086,-0.278027934524364,-0.960271612881301,0.779913287782957,0.649907267679933,-0.200776985865308,-1.16876832487141,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1.29250300718799,-1.2459697530105,-0.295602266336266,-1.27157996767276,-0.809598986293464,0.842327078405556,-0.101982826674764,-0.462951695001864,-0.0457719095141867,0.291473450078041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
-1.00225058475767,0.319036713874092,-0.161113528838883,-1.12754076084902,-0.862756091470374,-0.768369694007612,0.26547388768262,1.35809024393198,0.496745857714737,-1.01788912357229,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
-1.33719909041434,-0.828041889694728,0.107863946155881,-0.08565716482391,0.147228906890915,-1.1528132048179,0.743167616347219,-0.715874186520454,-0.949968188229059,-0.375532127942348,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1.59181869309395,-1.00588353365889,-0.430091003833648,-0.032842788988536,0.164947941949885,0.367049992661718,0.375710901989835,-0.361782698394428,-0.407450421000136,-0.414372318375786,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
-0.809833358103843,-1.1303726844338,-0.295602266336266,0.370466990117957,0.0940718017140052,0.013310788871217,0.155236873375405,-0.462951695001864,-0.252445344649015,-0.0894591868652943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
-1.41915457584097,-0.0633228206488479,-1.77497837880747,0.985034272565945,-0.526094425349944,-0.782442501391682,0.338965230554097,0.751076264287369,0.290072422579909,-0.47860801793878,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-0.888225561555403,-0.712444821118025,-0.968045953823178,-0.397742112942029,-0.845037056411404,-0.241279090167878,0.632930602040004,0.19464678294647,-0.304113703432722,0.518539178765833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
